# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved). 1444 philosophers. era = the list they appear in;
# subfields = any of Wikipedia's subfield lists they are also on. node_id matches
# week4_philosophers_edges.tsv.
node_id	name	wikidata_id	url	era	subfields	description
Franklin_Merrell-Wolff	Franklin Merrell-Wolff	Q15506074	https://en.wikipedia.org/wiki/Franklin_Merrell-Wolff	19th century		Franklin Merrell-Wolff was an American mystic and esoteric philosopher.
Franz_Brentano	Franz Brentano	Q57196	https://en.wikipedia.org/wiki/Franz_Brentano	19th century	metaphysicians	Franz Clemens Honoratus Hermann Josef Brentano was a German philosopher and psychologist.
Franz_Rosenzweig	Franz Rosenzweig	Q76710	https://en.wikipedia.org/wiki/Franz_Rosenzweig	19th century		Franz Rosenzweig was a German theologian, philosopher, and translator.
Franz_Xaver_von_Baader	Franz Xaver von Baader	Q76512	https://en.wikipedia.org/wiki/Franz_Xaver_von_Baader	18th century	ethicists	Benedict Franz von Baader, born Benedikt Franz Xaver Baader, was a Catholic theologian, philosopher, and mining engineer from Germany.
François_Bernier	François Bernier	Q375438	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bernier	17th century		François Bernier was a French physician and traveller.
François_Fénelon	François Fénelon	Q310002	https://en.wikipedia.org/wiki/Fran%C3%A7ois_F%C3%A9nelon	17th century		François de Salignac de la Mothe-Fénelon, P.S.S., more commonly known as François Fénelon, was a French Catholic archbishop, theologian, poet and writer.
François_Rabelais	François Rabelais	Q131018	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Rabelais	15th and 16th centuries		François Rabelais was a French writer who has been called the first great French prose author.
Frederick_Robert_Tennant	Frederick Robert Tennant	Q17156028	https://en.wikipedia.org/wiki/Frederick_Robert_Tennant	19th century		Frederick Robert Tennant, best known as F.
Fridugisus	Fridugisus	Q517177	https://en.wikipedia.org/wiki/Fridugisus	1st through 10th centuries		Fridugisus, also known as Fredegisus or Fredegis of Tours, was a monk, teacher, and writer.
Friedrich_Adolf_Trendelenburg	Friedrich Adolf Trendelenburg	Q61280	https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg	19th century	logicians	Friedrich Adolf Trendelenburg was a German philosopher and philologist.
Friedrich_Albert_Lange	Friedrich Albert Lange	Q61674	https://en.wikipedia.org/wiki/Friedrich_Albert_Lange	19th century		Friedrich Albert Lange was a German philosopher and sociologist.
Friedrich_Carl_von_Savigny	Friedrich Carl von Savigny	Q76892	https://en.wikipedia.org/wiki/Friedrich_Carl_von_Savigny	18th century		Friedrich Carl von Savigny was a German jurist and legal historian.
Friedrich_Eduard_Beneke	Friedrich Eduard Beneke	Q77498	https://en.wikipedia.org/wiki/Friedrich_Eduard_Beneke	18th century	ethicists	Friedrich Eduard Beneke was a German psychologist and post-Kantian philosopher.
Friedrich_Engels	Friedrich Engels	Q34787	https://en.wikipedia.org/wiki/Friedrich_Engels	19th century	social and political philosophers	Friedrich Engels ( ENG-əlz; German: [ˈfʁiːdʁɪç ˈɛŋl̩s]; 28 November 1820 – 5 August 1895) was a German philosopher, social and political theorist, and revolutionary socialist.
Friedrich_Harms	Friedrich Harms	Q91156	https://en.wikipedia.org/wiki/Friedrich_Harms	19th century		Friedrich Harms was a German realist philosopher, much influenced by Fichte.
Friedrich_Hayek	Friedrich Hayek	Q1325	https://en.wikipedia.org/wiki/Friedrich_Hayek	19th century	social and political philosophers	Friedrich August von Hayek was an Austrian economist and philosopher.
Friedrich_Heinrich_Jacobi	Friedrich Heinrich Jacobi	Q168004	https://en.wikipedia.org/wiki/Friedrich_Heinrich_Jacobi	18th century	metaphysicians	Friedrich Heinrich Jacobi was a German philosopher, writer and socialite.
Friedrich_Hölderlin	Friedrich Hölderlin	Q75889	https://en.wikipedia.org/wiki/Friedrich_H%C3%B6lderlin	18th century		Johann Christian Friedrich Hölderlin was a German poet and philosopher.
Friedrich_Meinecke	Friedrich Meinecke	Q66147	https://en.wikipedia.org/wiki/Friedrich_Meinecke	19th century		Friedrich Meinecke was a German historian with national liberal and antisemitic views who supported the Nazi invasion of Poland.
Friedrich_Nietzsche	Friedrich Nietzsche	Q9358	https://en.wikipedia.org/wiki/Friedrich_Nietzsche	19th century	aestheticians, ethicists, social and political philosophers	Friedrich Wilhelm Nietzsche was a German philosopher and writer who started his career as a classical philologist and turned to philosophy early in his academic career.
Friedrich_Schiller	Friedrich Schiller	Q22670	https://en.wikipedia.org/wiki/Friedrich_Schiller	18th century	aestheticians, ethicists	Johann Christoph Friedrich von Schiller was a German playwright, poet, philosopher and historian.
Friedrich_Schlegel	Friedrich Schlegel	Q157271	https://en.wikipedia.org/wiki/Friedrich_Schlegel	18th century		Karl Wilhelm Friedrich Schlegel was a German literary critic, philosopher, and Indologist.
Friedrich_Schleiermacher	Friedrich Schleiermacher	Q76576	https://en.wikipedia.org/wiki/Friedrich_Schleiermacher	18th century	epistemologists, social and political philosophers	Friedrich Daniel Ernst Schleiermacher was a German Reformed theologian, pastor, philosopher, and biblical scholar known for his attempt to reconcile the criticisms of the Enlightenment with traditional Protestant Christianity.
Friedrich_Waismann	Friedrich Waismann	Q93826	https://en.wikipedia.org/wiki/Friedrich_Waismann	19th century		Friedrich Waismann was an Austrian mathematician, physicist, and philosopher.
Friedrich_Wilhelm_Joseph_Schelling	Friedrich Wilhelm Joseph Schelling	Q60070	https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling	18th century		Friedrich Wilhelm Joseph Schelling was a German philosopher.
Fritz_Mauthner	Fritz Mauthner	Q15953	https://en.wikipedia.org/wiki/Fritz_Mauthner	19th century		Fritz Mauthner was an Austrian philosopher and author of novels, satires, reviews and journalistic works.
Fujiwara_Seika	Fujiwara Seika	Q655390	https://en.wikipedia.org/wiki/Fujiwara_Seika	15th and 16th centuries		Fujiwara Seika was a Japanese Neo-Confucian philosopher and writer during the Edo period.
Fulbert_of_Chartres	Fulbert of Chartres	Q529302	https://en.wikipedia.org/wiki/Fulbert_of_Chartres	1st through 10th centuries		Fulbert of Chartres was the Bishop of Chartres from 1006 to 1028 and a teacher at the Cathedral school there.
Fyodor_Dostoevsky	Fyodor Dostoevsky	Q991	https://en.wikipedia.org/wiki/Fyodor_Dostoevsky	19th century		Fyodor Mikhailovich Dostoevsky was a Russian philosopher, novelist, short-story writer, essayist and journalist.
Félicité_de_La_Mennais	Félicité de La Mennais	Q334973	https://en.wikipedia.org/wiki/F%C3%A9licit%C3%A9_de_La_Mennais	18th century		Félicité Robert de La Mennais was a French Catholic priest, philosopher and political theorist.
Félix_Ravaisson-Mollien	Félix Ravaisson-Mollien	Q1479519	https://en.wikipedia.org/wiki/F%C3%A9lix_Ravaisson-Mollien	19th century		Jean Gaspard Félix Lacher Ravaisson-Mollien was a French philosopher, 'perhaps France's most influential philosopher in the second half of the nineteenth century'.
G._E._Moore	G. E. Moore	Q295386	https://en.wikipedia.org/wiki/G._E._Moore	19th century	ethicists, metaphysicians	George Edward Moore was an English philosopher who, alongside Bertrand Russell, Ludwig Wittgenstein and earlier Gottlob Frege, was an initiator of analytic philosophy.
Gabriel_Biel	Gabriel Biel	Q61369	https://en.wikipedia.org/wiki/Gabriel_Biel	15th and 16th centuries		Gabriel Biel was a German scholastic philosopher and member of the Canons Regular of the Congregation of Windesheim, who were the clerical counterpart to the Brethren of the Common Life.
Gabriel_Bonnot_de_Mably	Gabriel Bonnot de Mably	Q202555	https://en.wikipedia.org/wiki/Gabriel_Bonnot_de_Mably	18th century		Gabriel Bonnot de Mably, sometimes known as Abbé de Mably, was a French philosopher, historian, and writer, who for a short time served in the diplomatic corps.
Gabriel_Marcel	Gabriel Marcel	Q154145	https://en.wikipedia.org/wiki/Gabriel_Marcel	19th century		Gabriel Honoré Marcel was a French philosopher, playwright, music critic and leading Christian existentialist.
Gabriel_Vásquez	Gabriel Vásquez	Q352513	https://en.wikipedia.org/wiki/Gabriel_V%C3%A1squez	15th and 16th centuries		Gabriel Vásquez, known as Bellomontanus, was a Spanish theologian, Jesuit priest, and scholastic philosopher.
Gabrielle_Suchon	Gabrielle Suchon	Q3094147	https://en.wikipedia.org/wiki/Gabrielle_Suchon	17th century		Gabrielle Suchon was a French moral philosopher who participated in debates about the social, political and religious condition of women in the early modern era.
Gaetano_Mosca	Gaetano Mosca	Q351527	https://en.wikipedia.org/wiki/Gaetano_Mosca	19th century	social and political philosophers	Gaetano Mosca was an Italian political scientist, journalist and public servant.
Gaius_Blossius	Gaius Blossius	Q857017	https://en.wikipedia.org/wiki/Gaius_Blossius	centuries BC		Gaius Blossius was, according to Plutarch, a philosopher and student of the Stoic philosopher Antipater of Tarsus, from the city of Cumae in Campania, Italy, who instigated Roman tribune Tiberius Gracchus to pursue a land reform movement on behalf of the plebs.
Gaius_Marius_Victorinus	Gaius Marius Victorinus	Q708247	https://en.wikipedia.org/wiki/Gaius_Marius_Victorinus	1st through 10th centuries		Gaius Marius Victorinus was a Roman grammarian, rhetorician and Neoplatonic philosopher.
Gaius_Musonius_Rufus	Gaius Musonius Rufus	Q381874	https://en.wikipedia.org/wiki/Gaius_Musonius_Rufus	1st through 10th centuries		Gaius Musonius Rufus was a Roman Stoic philosopher of the 1st century AD.
Galen	Galen	Q8778	https://en.wikipedia.org/wiki/Galen	1st through 10th centuries		Aelius Galenus or Claudius Galenus, often anglicized as Galen or Galen of Pergamon, was a Roman and Greek physician, surgeon, and philosopher.
Galileo_Galilei	Galileo Galilei	Q307	https://en.wikipedia.org/wiki/Galileo_Galilei	15th and 16th centuries		Galileo di Vincenzo Bonaiuti de' Galilei, commonly referred to as Galileo Galilei or mononymously as Galileo, was an Italian astronomer, physicist, engineer and polymath.
Galvano_Della_Volpe	Galvano Della Volpe	Q786572	https://en.wikipedia.org/wiki/Galvano_Della_Volpe	19th century		Galvano Della Volpe was an Italian professor of philosophy and Marxist theorist.
Gaozi	Gaozi	Q898091	https://en.wikipedia.org/wiki/Gaozi	centuries BC		Gaozi, or Gao Buhai, was a Chinese philosopher during the Warring States period.
Gaston_Bachelard	Gaston Bachelard	Q270800	https://en.wikipedia.org/wiki/Gaston_Bachelard	19th century		Gaston Louis Pierre Bachelard was a French philosopher.
Gaudapada	Gaudapada	Q1771062	https://en.wikipedia.org/wiki/Gaudapada	1st through 10th centuries		Gauḍapāda, also referred as Gauḍapādācārya, was an early medieval era Hindu philosopher and scholar of the Advaita Vedanta school of Hindu philosophy.
Gaṅgeśa	Gaṅgeśa	Q3635187	https://en.wikipedia.org/wiki/Ga%E1%B9%85ge%C5%9Ba	11th through 14th centuries		Gaṅgeśa was an Indian philosopher, logician and mathematician from the kingdom of Mithila.
Ge_Hong	Ge Hong	Q553678	https://en.wikipedia.org/wiki/Ge_Hong	1st through 10th centuries		Ge Hong, courtesy name Zhichuan, was a Chinese linguist, philosopher, physician, politician, and writer during the Eastern Jin dynasty.
Geminus	Geminus	Q379987	https://en.wikipedia.org/wiki/Geminus	centuries BC		Geminus of Rhodes was a Greek astronomer and mathematician, who flourished in the 1st century BC.
Gemistos_Plethon	Gemistos Plethon	Q220313	https://en.wikipedia.org/wiki/Gemistos_Plethon	11th through 14th centuries		Georgios Gemistos Plethon, commonly known as Gemistos Plethon, was a Greek scholar and one of the most renowned philosophers of the Late Byzantine era.
Gennadius_Scholarius	Gennadius Scholarius	Q381211	https://en.wikipedia.org/wiki/Gennadius_Scholarius	11th through 14th centuries		Gennadius II of Constantinople was a Byzantine philosopher and theologian, and Ecumenical Patriarch of Constantinople from 1454 to 1465.
Georg_Anton_Friedrich_Ast	Georg Anton Friedrich Ast	Q77636	https://en.wikipedia.org/wiki/Georg_Anton_Friedrich_Ast	18th century	aestheticians	Georg Anton Friedrich Ast was a German philosopher and philologist.
Georg_Cantor	Georg Cantor	Q76420	https://en.wikipedia.org/wiki/Georg_Cantor	19th century	logicians	Georg Ferdinand Ludwig Philipp Cantor was a mathematician who played a pivotal role in the creation of set theory, which has become a fundamental theory in mathematics.
Georg_Christoph_Lichtenberg	Georg Christoph Lichtenberg	Q57554	https://en.wikipedia.org/wiki/Georg_Christoph_Lichtenberg	18th century		Georg Christoph Lichtenberg was a German physicist, satirist, and Anglophile.
Georg_Mehlis	Georg Mehlis	Q5535757	https://en.wikipedia.org/wiki/Georg_Mehlis	19th century		Georg Mehlis was a German neo-Kantian philosopher.
Georg_Simmel	Georg Simmel	Q76849	https://en.wikipedia.org/wiki/Georg_Simmel	19th century	ethicists	Georg Simmel was a German sociologist, philosopher, and critic.
Georg_Wilhelm_Friedrich_Hegel	Georg Wilhelm Friedrich Hegel	Q9235	https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel	18th century	aestheticians, logicians, social and political philosophers	Georg Wilhelm Friedrich Hegel was a German philosopher and a major figure in the tradition of German idealism.
George_Berkeley	George Berkeley	Q82049	https://en.wikipedia.org/wiki/George_Berkeley	17th century	epistemologists, metaphysicians	George Berkeley, known as Bishop Berkeley, was an Anglo-Irish philosopher, writer, and clergyman who is regarded as the founder of immaterialism, a philosophical theory he developed which later came to be known as subjective idealism.
George_Boas	George Boas	Q5537065	https://en.wikipedia.org/wiki/George_Boas	19th century		George Boas was an American professor of philosophy at Johns Hopkins University.
George_Boole	George Boole	Q134661	https://en.wikipedia.org/wiki/George_Boole	19th century	ethicists, logicians	George Boole was an English mathematician and philosopher often credited with revolutionizing logic by transforming it from a philosophical study of language into a mathematical system of algebraic equations using binary values and logical operators.
George_Croom_Robertson	George Croom Robertson	Q983704	https://en.wikipedia.org/wiki/George_Croom_Robertson	19th century	ethicists	George Croom Robertson was a Scottish philosopher.
George_Eliot	George Eliot	Q131333	https://en.wikipedia.org/wiki/George_Eliot	19th century		Mary Ann Evans, known by her pen name George Eliot, was an English novelist, poet, journalist, translator, and one of the leading writers of the Victorian era.
George_Grote	George Grote	Q1364848	https://en.wikipedia.org/wiki/George_Grote	18th century		George Grote was an English political radical and classical historian.
George_Gurdjieff	George Gurdjieff	Q217771	https://en.wikipedia.org/wiki/George_Gurdjieff	19th century		George Ivanovich Gurdjieff was a philosopher, mystic, spiritual teacher, composer, and movements teacher.
George_Henry_Lewes	George Henry Lewes	Q1275943	https://en.wikipedia.org/wiki/George_Henry_Lewes	19th century		George Henry Lewes was an English philosopher and critic of literature and theatre.
George_Herbert_Mead	George Herbert Mead	Q295978	https://en.wikipedia.org/wiki/George_Herbert_Mead	19th century		George Herbert Mead was an American philosopher, sociologist, and psychologist, primarily affiliated with the University of Chicago.
George_Ohsawa	George Ohsawa	Q561917	https://en.wikipedia.org/wiki/George_Ohsawa	19th century		George Ohsawa (born Nyoichi Sakurazawa; October 18, 1893 – April 23, 1966) was a Japanese author and proponent of alternative medicine who was the founder of the macrobiotic diet.
