# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved).
# Edge A -> B when the article of A links to the article of B; weight = how many
# times. 1444 nodes, 11135 directed edges, 8186 with weight 1, max 18.
# Sum both directions for an undirected weighted network.
source	target	weight
Georg_Wilhelm_Friedrich_Hegel	Charles_Sanders_Peirce	1
Georg_Wilhelm_Friedrich_Hegel	Christian_Wolff_(philosopher)	2
Georg_Wilhelm_Friedrich_Hegel	Friedrich_Engels	1
Georg_Wilhelm_Friedrich_Hegel	Friedrich_Hölderlin	2
Georg_Wilhelm_Friedrich_Hegel	Friedrich_Wilhelm_Joseph_Schelling	2
Georg_Wilhelm_Friedrich_Hegel	G._E._Moore	1
Georg_Wilhelm_Friedrich_Hegel	George_Berkeley	1
Georg_Wilhelm_Friedrich_Hegel	Georges_Bataille	1
Georg_Wilhelm_Friedrich_Hegel	Gottfried_Wilhelm_Leibniz	1
Georg_Wilhelm_Friedrich_Hegel	Gotthold_Ephraim_Lessing	2
Georg_Wilhelm_Friedrich_Hegel	Gottlob_Frege	1
Georg_Wilhelm_Friedrich_Hegel	György_Lukács	1
Georg_Wilhelm_Friedrich_Hegel	Heinrich_Moritz_Chalybäus	1
Georg_Wilhelm_Friedrich_Hegel	Herbert_Marcuse	1
Georg_Wilhelm_Friedrich_Hegel	Immanuel_Kant	6
Georg_Wilhelm_Friedrich_Hegel	J._M._E._McTaggart	1
Georg_Wilhelm_Friedrich_Hegel	Jakob_Böhme	1
Georg_Wilhelm_Friedrich_Hegel	Jakob_Friedrich_Fries	1
Georg_Wilhelm_Friedrich_Hegel	Jean-Jacques_Rousseau	2
Georg_Wilhelm_Friedrich_Hegel	Jean_Wahl	1
Georg_Wilhelm_Friedrich_Hegel	Johann_Gottfried_Herder	1
Georg_Wilhelm_Friedrich_Hegel	Johann_Gottlieb_Fichte	2
Georg_Wilhelm_Friedrich_Hegel	Johann_Wolfgang_von_Goethe	1
Georg_Wilhelm_Friedrich_Hegel	John_Dewey	2
Georg_Wilhelm_Friedrich_Hegel	Karl_Barth	1
Georg_Wilhelm_Friedrich_Hegel	Karl_Marx	5
Georg_Wilhelm_Friedrich_Hegel	Karl_Rosenkranz	3
Georg_Wilhelm_Friedrich_Hegel	Karl_Wilhelm_Ferdinand_Solger	1
Georg_Wilhelm_Friedrich_Hegel	Ludwig_Feuerbach	2
Georg_Wilhelm_Friedrich_Hegel	Martin_Luther	2
Georg_Wilhelm_Friedrich_Hegel	Plato	3
Georg_Wilhelm_Friedrich_Hegel	Plotinus	1
Georg_Wilhelm_Friedrich_Hegel	Proclus	1
Georg_Wilhelm_Friedrich_Hegel	R._G._Collingwood	1
Georg_Wilhelm_Friedrich_Hegel	Rudolf_Carnap	1
Georg_Wilhelm_Friedrich_Hegel	Søren_Kierkegaard	1
Georg_Wilhelm_Friedrich_Hegel	William_James	1
George_Berkeley	Albert_Einstein	1
George_Berkeley	Alfred_North_Whitehead	1
George_Berkeley	Arthur_Collier	1
George_Berkeley	Arthur_Schopenhauer	2
George_Berkeley	Bertrand_Russell	1
George_Berkeley	C._D._Broad	2
George_Berkeley	David_Hume	4
George_Berkeley	Edmund_Husserl	2
George_Berkeley	Ernst_Mach	2
George_Berkeley	Gottfried_Wilhelm_Leibniz	1
George_Berkeley	Ibn_al-Haytham	2
George_Berkeley	Immanuel_Kant	4
George_Berkeley	Isaac_Newton	3
George_Berkeley	John_Locke	2
George_Berkeley	Nicolas_Malebranche	1
George_Berkeley	Pierre_Duhem	1
George_Berkeley	René_Descartes	2
George_Berkeley	Samuel_Clarke	1
George_Berkeley	Thomas_Reid	1
George_Boas	Arthur_Oncken_Lovejoy	1
George_Boas	C._I._Lewis	1
George_Boas	Josiah_Royce	1
George_Boole	Aristotle	1
George_Boole	Augustus_De_Morgan	3
George_Boole	Baruch_Spinoza	1
George_Boole	C._I._Lewis	1
George_Boole	Charles_Babbage	1
George_Boole	Charles_Sanders_Peirce	2
George_Boole	Gottfried_Wilhelm_Leibniz	1
George_Boole	Gottlob_Frege	1
George_Boole	John_Maynard_Keynes	1
George_Boole	Louis_Couturat	1
George_Boole	Samuel_Clarke	1
George_Boole	Sir_William_Hamilton,_9th_Baronet	1
George_Boole	William_Ernest_Johnson	1
George_Boole	William_Stanley_Jevons	3
George_Croom_Robertson	Alexander_Bain_(philosopher)	2
George_Croom_Robertson	Aristotle	1
George_Croom_Robertson	Emil_du_Bois-Reymond	1
George_Croom_Robertson	Georg_Wilhelm_Friedrich_Hegel	1
George_Croom_Robertson	George_Grote	1
George_Croom_Robertson	Immanuel_Kant	1
George_Croom_Robertson	John_Stuart_Mill	1
George_Croom_Robertson	Thomas_Hobbes	1
George_Eliot	Baruch_Spinoza	3
George_Eliot	David_Strauss	5
George_Eliot	Friedrich_Nietzsche	1
George_Eliot	George_Henry_Lewes	4
George_Eliot	Harriet_Martineau	1
George_Eliot	Herbert_Spencer	1
George_Eliot	John_Stuart_Mill	1
George_Eliot	Karl_Marx	1
George_Eliot	Ludwig_Feuerbach	3
George_Eliot	Ralph_Waldo_Emerson	1
George_Eliot	Thomas_Carlyle	1
George_Grote	Alexander_Bain_(philosopher)	2
George_Grote	Alexis_de_Tocqueville	1
George_Grote	Aristotle	1
George_Grote	Auguste_Comte	1
George_Grote	David_Ricardo	1
George_Grote	George_Croom_Robertson	2
George_Grote	Henry_Brougham,_1st_Baron_Brougham_and_Vaux	1
George_Grote	James_Martineau	1
George_Grote	James_Mill	1
George_Grote	Jeremy_Bentham	1
George_Grote	John_Grote	1
George_Grote	John_Hoppus	2
George_Grote	John_Stuart_Mill	2
George_Grote	Plato	1
George_Grote	Thomas_Spencer_Baynes	1
George_Gurdjieff	Carl_Jung	1
George_Gurdjieff	P._D._Ouspensky	13
George_Henry_Lewes	Auguste_Comte	1
George_Henry_Lewes	G._E._Moore	1
George_Henry_Lewes	Georg_Wilhelm_Friedrich_Hegel	1
George_Henry_Lewes	George_Eliot	3
George_Henry_Lewes	Johann_Wolfgang_von_Goethe	1
George_Henry_Lewes	John_Stuart_Mill	2
George_Henry_Lewes	Shadworth_Hodgson	1
George_Henry_Lewes	Thomas_Carlyle	1
George_Henry_Lewes	Wilhelm_Wundt	1
George_Herbert_Mead	Adam_Smith	1
George_Herbert_Mead	Alfred_North_Whitehead	1
George_Herbert_Mead	Charles_Sanders_Peirce	1
George_Herbert_Mead	Georg_Wilhelm_Friedrich_Hegel	1
George_Herbert_Mead	James_Mark_Baldwin	1
George_Herbert_Mead	John_B._Watson	1
George_Herbert_Mead	John_Dewey	3
George_Herbert_Mead	Josiah_Royce	1
George_Herbert_Mead	Lev_Vygotsky	1
George_Herbert_Mead	William_James	2
George_Santayana	Alain_LeRoy_Locke	1
George_Santayana	Alexis_de_Tocqueville	1
George_Santayana	Alfred_North_Whitehead	1
George_Santayana	Baruch_Spinoza	1
George_Santayana	Bertrand_Russell	3
George_Santayana	Charles_Sanders_Peirce	1
George_Santayana	Democritus	1
George_Santayana	G._E._Moore	1
George_Santayana	Hermann_Lotze	1
George_Santayana	John_Dewey	1
George_Santayana	Josiah_Royce	3
George_Santayana	Lucretius	2
George_Santayana	Plato	1
George_Santayana	William_James	3
George_Stout	Alexius_Meinong	1
George_Stout	Bertrand_Russell	1
George_Stout	C._D._Broad	1
George_Stout	Carl_Stumpf	1
George_Stout	Christian_von_Ehrenfels	1
George_Stout	Franz_Brentano	2
George_Stout	James_Ward_(psychologist)	1
George_Stout	Jean_Piaget	1
George_Stout	Kazimierz_Twardowski	1
George_Stout	Wilhelm_Dilthey	1
George_of_Trebizond	Aristotle	1
George_of_Trebizond	Bessarion	1
George_of_Trebizond	Plato	1
George_of_Trebizond	Ptolemy	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Aristotle	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Carl_Linnaeus	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Charles_Darwin	2
Georges-Louis_Leclerc,_Comte_de_Buffon	Isaac_Newton	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Jean-Baptiste_Lamarck	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Jean-Jacques_Rousseau	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Jean_Le_Rond_d'Alembert	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Montesquieu	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Thomas_Jefferson	1
Georges-Louis_Leclerc,_Comte_de_Buffon	Voltaire	2
Georges_Bataille	Augustine_of_Hippo	1
Georges_Bataille	Friedrich_Nietzsche	1
Georges_Bataille	Gabriel_Marcel	1
Georges_Bataille	Georg_Wilhelm_Friedrich_Hegel	1
Georges_Bataille	Henri_Bergson	1
Georges_Bataille	Jean_Wahl	2
Georges_Bataille	Lev_Shestov	1
Georges_Bataille	Marquis_de_Sade	1
Georges_Bataille	Meister_Eckhart	1
Georges_Bataille	Nicholas_of_Cusa	1
Georges_Bataille	Pseudo-Dionysius_the_Areopagite	1
Georges_Bataille	Sigmund_Freud	1
Georges_Bataille	Teresa_of_Ávila	1
Georges_Bataille	Thomas_Aquinas	1
Georges_Bataille	Émile_Durkheim	1
Georges_Florovsky	Nikolai_Berdyaev	3
Georges_Florovsky	Nikolay_Lossky	1
Georges_Florovsky	Sergei_Bulgakov	2
Georges_Sorel	Antonio_Labriola	1
Georges_Sorel	Aristotle	1
Georges_Sorel	Benedetto_Croce	1
Georges_Sorel	Eduard_Bernstein	1
Georges_Sorel	Giambattista_Vico	3
Georges_Sorel	Henri_Bergson	3
Georges_Sorel	Hippolyte_Taine	1
Georges_Sorel	Karl_Marx	1
Georges_Sorel	Pierre-Joseph_Proudhon	2
Georges_Sorel	William_James	2
Georges_Sorel	Émile_Durkheim	1
Georgi_Plekhanov	Alexander_Herzen	1
Georgi_Plekhanov	Baron_d'Holbach	1
Georgi_Plekhanov	Claude_Adrien_Helvétius	1
Georgi_Plekhanov	Eduard_Bernstein	1
Georgi_Plekhanov	Friedrich_Engels	1
Georgi_Plekhanov	Georg_Wilhelm_Friedrich_Hegel	1
Georgi_Plekhanov	Hippolyte_Taine	1
Georgi_Plekhanov	Immanuel_Kant	1
Georgi_Plekhanov	Karl_Kautsky	1
Georgi_Plekhanov	Karl_Marx	1
Georgi_Plekhanov	Ludwig_Feuerbach	1
Georgi_Plekhanov	Mikhail_Bakunin	1
Georgi_Plekhanov	Nikolay_Chernyshevsky	1
Georgi_Plekhanov	Pyotr_Lavrov	1
Georgi_Plekhanov	Vissarion_Belinsky	2
Georgi_Plekhanov	Vladimir_Lenin	3
Gerard_of_Cremona	Abraham_ibn_Ezra	1
Gerard_of_Cremona	Abu_Bakr_al-Razi	4
Gerard_of_Cremona	Al-Farabi	1
Gerard_of_Cremona	Archimedes	1
Gerard_of_Cremona	Aristotle	2
Gerard_of_Cremona	Avicenna	2
Gerard_of_Cremona	Euclid	2
Gerard_of_Cremona	George_of_Trebizond	1
Gerard_of_Cremona	Nicolaus_Copernicus	1
Gerard_of_Cremona	Ptolemy	3
Germaine_de_Staël	Auguste_Comte	1
Germaine_de_Staël	Benjamin_Constant	3
Germaine_de_Staël	Denis_Diderot	1
Germaine_de_Staël	Friedrich_Schiller	1
Germaine_de_Staël	Friedrich_Schlegel	2
Germaine_de_Staël	Georges-Louis_Leclerc,_Comte_de_Buffon	1
Germaine_de_Staël	Immanuel_Kant	1
Germaine_de_Staël	Jean-Jacques_Rousseau	3
Germaine_de_Staël	Jean_Le_Rond_d'Alembert	1
Germaine_de_Staël	Johann_Wolfgang_von_Goethe	1
Germaine_de_Staël	Leo_Tolstoy	1
Germaine_de_Staël	Montesquieu	1
Germaine_de_Staël	Niccolò_Machiavelli	2
Germaine_de_Staël	Ralph_Waldo_Emerson	1
Germaine_de_Staël	Voltaire	1
Gerolamo_Cardano	Aristotle	1
Gerolamo_Cardano	Friedrich_Wilhelm_Joseph_Schelling	1
Gerolamo_Cardano	Galen	1
Gerolamo_Cardano	Jesus	1
Gerolamo_Cardano	Ptolemy	1
Gerolamo_Cardano	Rodolphus_Agricola	1
Gerolamo_Cardano	Thomas_Browne	1
Gershom_Carmichael	Antoine_Arnauld	1
Gershom_Carmichael	John_Locke	1
Gershom_Carmichael	Samuel_von_Pufendorf	1
Gershom_Carmichael	Sir_William_Hamilton,_9th_Baronet	1
Gersonides	Abraham_ibn_Daud	1
Gersonides	Abraham_ibn_Ezra	1
Gersonides	Alexander_of_Aphrodisias	1
Gersonides	Aristotle	1
Gersonides	Averroes	1
Gersonides	Hasdai_Crescas	1
Gersonides	Isaac_Abarbanel	1
Gersonides	Johannes_Kepler	1
Gersonides	Maimonides	1
Gersonides	Nicolaus_Copernicus	1
Gersonides	Pseudo-Dionysius_the_Areopagite	1
Gersonides	Solomon_ibn_Gabirol	1
Ghosha	Dirghatamas	1
Giacomo_Leopardi	Arthur_Schopenhauer	2
Giacomo_Leopardi	Baron_d'Holbach	1
Giacomo_Leopardi	Benedetto_Croce	1
Giacomo_Leopardi	Carlo_Michelstaedter	1
Giacomo_Leopardi	Cicero	2
Giacomo_Leopardi	Dante_Alighieri	4
Giacomo_Leopardi	David_Hume	1
Giacomo_Leopardi	Francesco_de_Sanctis	1
Giacomo_Leopardi	Friedrich_Nietzsche	1
Giacomo_Leopardi	Germaine_de_Staël	1
Giacomo_Leopardi	Jean-Jacques_Rousseau	1
Giacomo_Leopardi	John_Locke	1
Giacomo_Leopardi	Lucian	1
Giacomo_Leopardi	Lucretius	1
Giacomo_Leopardi	Miguel_de_Unamuno	1
Giacomo_Leopardi	Petrarch	3
Giacomo_Leopardi	Philipp_Mainländer	1
Giacomo_Leopardi	Plato	1
Giacomo_Leopardi	Voltaire	1
Giambattista_Vico	Antoine_Arnauld	1
Giambattista_Vico	Christian_Wolff_(philosopher)	1
Giambattista_Vico	Cicero	1
Giambattista_Vico	Friedrich_Nietzsche	1
Giambattista_Vico	Georges_Sorel	1
Giambattista_Vico	Johann_Gottfried_Herder	1
Giambattista_Vico	Johann_Wolfgang_von_Goethe	1
Giambattista_Vico	Karl_Marx	2
Giambattista_Vico	René_Descartes	2
Giambattista_Vico	Socrates	1
Giambattista_Vico	Wilhelm_Dilthey	1
Giambattista_Vico	Wilhelm_von_Humboldt	1
Gilbert_de_la_Porrée	Albertus_Magnus	1
Gilbert_de_la_Porrée	Aristotle	1
Gilbert_de_la_Porrée	Bernard_of_Chartres	2
Gilbert_de_la_Porrée	Bernard_of_Clairvaux	1
Gilbert_de_la_Porrée	Boethius	1
Gilbert_de_la_Porrée	Dante_Alighieri	1
Gilbert_de_la_Porrée	John_of_Salisbury	1
Gilbert_de_la_Porrée	Peter_Lombard	1
Giles_of_Rome	Aristotle	2
Giles_of_Rome	Augustine_of_Hippo	1
Giles_of_Rome	Godfrey_of_Fontaines	1
Giles_of_Rome	Henry_of_Ghent	1
Giles_of_Rome	James_of_Viterbo	1
Giles_of_Rome	Peter_Lombard	2
Giles_of_Rome	Thomas_Aquinas	1
Giles_of_Rome	William_de_la_Mare	1
Giordano_Bruno	Aristotle	3
Giordano_Bruno	Empedocles	1
Giordano_Bruno	Erasmus	2
Giordano_Bruno	Galileo_Galilei	2
Giordano_Bruno	Georg_Wilhelm_Friedrich_Hegel	2
Giordano_Bruno	Gotthold_Ephraim_Lessing	1
Giordano_Bruno	Isaac_Newton	1
Giordano_Bruno	Johannes_Kepler	1
Giordano_Bruno	John_Scotus_Eriugena	1
Giordano_Bruno	Lucretius	1
Giordano_Bruno	Margaret_Cavendish,_Duchess_of_Newcastle-upon-Tyne	1
Giordano_Bruno	Marsilio_Ficino	1
Giordano_Bruno	Moses_Mendelssohn	1
Giordano_Bruno	Nicholas_of_Cusa	3
Giordano_Bruno	Nicolaus_Copernicus	1
Giordano_Bruno	Petrus_Ramus	1
Giordano_Bruno	Ptolemy	1
Giovanni_Botero	Domingo_de_Soto	1
Giovanni_Botero	Francisco_de_Vitoria	1
Giovanni_Botero	Jean_Bodin	1
Giovanni_Botero	Juan_de_Mariana	1
Giovanni_Botero	Justus_Lipsius	1
Giovanni_Gentile	Antonio_Rosmini	2
Giovanni_Gentile	Arthur_Schopenhauer	1
Giovanni_Gentile	Benedetto_Croce	6
Giovanni_Gentile	Friedrich_Nietzsche	2
Giovanni_Gentile	Georg_Wilhelm_Friedrich_Hegel	1
Giovanni_Gentile	Johann_Gottlieb_Fichte	1
Giovanni_Gentile	Karl_Marx	1
Giovanni_Gentile	Vincenzo_Gioberti	2
Giovanni_Pico_della_Mirandola	Augustine_of_Hippo	1
Giovanni_Pico_della_Mirandola	Averroes	1
Giovanni_Pico_della_Mirandola	Avicenna	1
Giovanni_Pico_della_Mirandola	Edmund_Husserl	1
Giovanni_Pico_della_Mirandola	Elia_del_Medigo	1
Giovanni_Pico_della_Mirandola	Heinrich_Cornelius_Agrippa	1
Giovanni_Pico_della_Mirandola	Ibn_Tufayl	1
Giovanni_Pico_della_Mirandola	Marsilio_Ficino	3
Giovanni_Pico_della_Mirandola	Martin_Luther	1
Giovanni_Pico_della_Mirandola	Sigmund_Freud	1
Giovanni_Pico_della_Mirandola	Thomas_Hobbes	1
Giovanni_Pico_della_Mirandola	Yohanan_Alemanno	1
Giovanni_Pico_della_Mirandola	Zoroaster	1
Giuseppe_Ferrari_(philosopher)	Giambattista_Vico	1
Giuseppe_Peano	Bertrand_Russell	1
Giuseppe_Peano	Dante_Alighieri	1
Godfrey_of_Fontaines	Aristotle	1
Godfrey_of_Fontaines	Boetius_of_Dacia	1
Godfrey_of_Fontaines	Duns_Scotus	1
Godfrey_of_Fontaines	Henry_of_Ghent	1
Godfrey_of_Fontaines	John_Peckham	1
Godfrey_of_Fontaines	Plato	1
Godfrey_of_Fontaines	Siger_of_Brabant	1
Godfrey_of_Fontaines	Thomas_Aquinas	1
Gongsun_Long	Hui_Shi	1
Gorgias	Alcibiades	1
Gorgias	Antiphon_(orator)	1
Gorgias	Antisthenes	1
Gorgias	Aristotle	3
Gorgias	Diogenes_Laertius	1
Gorgias	Empedocles	2
Gorgias	Georg_Wilhelm_Friedrich_Hegel	1
Gorgias	George_Grote	1
Gorgias	Henry_Sidgwick	1
Gorgias	Hippias	1
Gorgias	Hippocrates	1
Gorgias	Isocrates	1
Gorgias	Ludwig_Wittgenstein	1
Gorgias	Martin_Heidegger	1
Gorgias	Parmenides	3
Gorgias	Philostratus	1
Gorgias	Plato	3
Gorgias	Prodicus	1
Gorgias	Protagoras	1
Gorgias	Sextus_Empiricus	3
Gorgias	Thucydides	2
Gottfried_Wilhelm_Leibniz	Albert_Einstein	1
Gottfried_Wilhelm_Leibniz	Antoine_Arnauld	3
Gottfried_Wilhelm_Leibniz	Augustus_De_Morgan	1
Gottfried_Wilhelm_Leibniz	Baruch_Spinoza	4
Gottfried_Wilhelm_Leibniz	Bernard_Le_Bovier_de_Fontenelle	1
Gottfried_Wilhelm_Leibniz	Bernhard_Riemann	1
Gottfried_Wilhelm_Leibniz	Bertrand_Russell	2
Gottfried_Wilhelm_Leibniz	Blaise_Pascal	1
Gottfried_Wilhelm_Leibniz	Charles_Babbage	1
Gottfried_Wilhelm_Leibniz	Charles_Sanders_Peirce	2
Gottfried_Wilhelm_Leibniz	Christiaan_Huygens	2
Gottfried_Wilhelm_Leibniz	Christian_Wolff_(philosopher)	2
Gottfried_Wilhelm_Leibniz	David_Hume	1
Gottfried_Wilhelm_Leibniz	Ehrenfried_Walther_von_Tschirnhaus	1
Gottfried_Wilhelm_Leibniz	Francisco_Suárez	1
Gottfried_Wilhelm_Leibniz	George_Berkeley	1
Gottfried_Wilhelm_Leibniz	Gottlob_Frege	2
Gottfried_Wilhelm_Leibniz	Hugo_Grotius	1
Gottfried_Wilhelm_Leibniz	Isaac_Newton	4
Gottfried_Wilhelm_Leibniz	John_Locke	4
Gottfried_Wilhelm_Leibniz	Louis_Couturat	3
Gottfried_Wilhelm_Leibniz	Martin_Heidegger	1
Gottfried_Wilhelm_Leibniz	Nicolas_Malebranche	2
Gottfried_Wilhelm_Leibniz	Ramon_Llull	3
Gottfried_Wilhelm_Leibniz	René_Descartes	5
Gottfried_Wilhelm_Leibniz	Robert_Boyle	1
Gottfried_Wilhelm_Leibniz	Samuel_Clarke	1
Gottfried_Wilhelm_Leibniz	Thomas_Hobbes	1
Gottfried_Wilhelm_Leibniz	Voltaire	3
Gottfried_Wilhelm_Leibniz	Wilhelm_Wundt	1
Gotthold_Ephraim_Lessing	Archimedes	1
Gotthold_Ephraim_Lessing	Baruch_Spinoza	1
Gotthold_Ephraim_Lessing	Hermann_Samuel_Reimarus	1
Gotthold_Ephraim_Lessing	Moses_Mendelssohn	1
Gottlob_Ernst_Schulze	Arthur_Schopenhauer	2
Gottlob_Ernst_Schulze	Friedrich_Heinrich_Jacobi	1
Gottlob_Ernst_Schulze	Immanuel_Kant	2
Gottlob_Ernst_Schulze	Karl_Leonhard_Reinhold	2
Gottlob_Ernst_Schulze	Plato	1
Gottlob_Ernst_Schulze	Salomon_Maimon	1
Gottlob_Frege	Alfred_North_Whitehead	1
Gottlob_Frege	Aristotle	1
Gottlob_Frege	Bertrand_Russell	2
Gottlob_Frege	George_Boole	1
Gottlob_Frege	Giuseppe_Peano	1
Gottlob_Frege	Hermann_Lotze	2
Gottlob_Frege	Immanuel_Kant	1
Gottlob_Frege	Kuno_Fischer	2
Gottlob_Frege	Ludwig_Wittgenstein	2
Gottlob_Frege	Philipp_Melanchthon	1
Gottlob_Frege	Rudolf_Carnap	2
Gottschalk_of_Orbais	Augustine_of_Hippo	1
Gottschalk_of_Orbais	Hincmar	1
Gottschalk_of_Orbais	John_Calvin	2
Gottschalk_of_Orbais	Martin_Luther	1
Gottschalk_of_Orbais	Rabanus_Maurus	1
Gottschalk_of_Orbais	Ratramnus	1
Gottschalk_of_Orbais	Walafrid_Strabo	1
Gregor_Mendel	Charles_Darwin	1
Gregory_Palamas	Gennadius_Scholarius	1
Gregory_Palamas	Pseudo-Dionysius_the_Areopagite	2
Gregory_Palamas	Theodore_Metochites	2
Gregory_of_Nyssa	Aristotle	1
Gregory_of_Nyssa	Augustine_of_Hippo	1
Gregory_of_Nyssa	Gaius_Blossius	1
Gregory_of_Nyssa	George_of_Trebizond	1
Gregory_of_Nyssa	Giovanni_Pico_della_Mirandola	1
Gregory_of_Nyssa	John_Scotus_Eriugena	1
Gregory_of_Nyssa	Nicholas_of_Cusa	1
Gregory_of_Nyssa	Origen	3
Gregory_of_Nyssa	Plato	1
Gregory_of_Nyssa	Plotinus	2
Gregory_of_Nyssa	Seneca_the_Younger	1
Gregory_of_Rimini	Adam_of_Wodeham	1
Gregory_of_Rimini	Augustine_of_Hippo	1
Gregory_of_Rimini	Peter_Lombard	1
Gregory_of_Rimini	Petrus_Aureoli	2
Gregory_of_Rimini	Walter_Chatton	1
Gregory_of_Rimini	William_of_Ockham	1
Guan_Zhong	Confucius	1
Guifeng_Zongmi	Bodhidharma	1
Guifeng_Zongmi	Confucius	1
Guifeng_Zongmi	Fazang	3
Guifeng_Zongmi	Han_Yu	1
Guifeng_Zongmi	Jinul	1
Guifeng_Zongmi	Laozi	2
Guifeng_Zongmi	Linji_Yixuan	2
Guifeng_Zongmi	The_Buddha	1
Guifeng_Zongmi	Zhiyi	1
Guifeng_Zongmi	Zhu_Xi	1
Guillaume_de_Pierre_Godin	Duns_Scotus	1
Guillaume_du_Vair	Blaise_Pascal	1
Guillaume_du_Vair	Pierre_Charron	1
Guo_Xiang	Laozi	1
Guo_Xiang	Zhuang_Zhou	1
Gustav_Fechner	Alfred_North_Whitehead	1
Gustav_Fechner	Arthur_Schopenhauer	1
Gustav_Fechner	Baruch_Spinoza	1
Gustav_Fechner	Carl_Stumpf	1
Gustav_Fechner	Charles_Hartshorne	1
Gustav_Fechner	Christian_Hermann_Weisse	1
Gustav_Fechner	Ernst_Mach	1
Gustav_Fechner	Friedrich_Wilhelm_Joseph_Schelling	1
Gustav_Fechner	Georg_Wilhelm_Friedrich_Hegel	1
Gustav_Fechner	Gottfried_Wilhelm_Leibniz	1
Gustav_Fechner	Hermann_Lotze	2
Gustav_Fechner	Hermann_von_Helmholtz	1
Gustav_Fechner	Immanuel_Kant	1
Gustav_Fechner	Johann_Friedrich_Herbart	1
Gustav_Fechner	Jules_Lequier	1
Gustav_Fechner	Sigmund_Freud	1
Gustav_Fechner	Wilhelm_Wundt	1
Gustav_Fechner	William_James	2
Gustav_Shpet	Edmund_Husserl	1
Gustav_Shpet	Georg_Wilhelm_Friedrich_Hegel	1
Gustav_Teichmüller	Aristotle	1
Gustav_Teichmüller	Friedrich_Adolf_Trendelenburg	1
Gustav_Teichmüller	Friedrich_Nietzsche	1
Gustav_Teichmüller	Gottfried_Wilhelm_Leibniz	2
Gustav_Teichmüller	Hermann_Lotze	1
Gustav_Teichmüller	Johann_Friedrich_Herbart	1
Gustav_Teichmüller	Rudolf_Christoph_Eucken	2
Gustave_Belot	Lucien_Lévy-Bruhl	1
Gustave_Belot	Émile_Durkheim	1
György_Lukács	Antonio_Gramsci	1
György_Lukács	Aristotle	1
György_Lukács	Béla_Hamvas	1
György_Lukács	Dante_Alighieri	1
György_Lukács	Ernst_Bloch	2
György_Lukács	Friedrich_Engels	2
György_Lukács	Fyodor_Dostoevsky	1
György_Lukács	Georg_Simmel	3
György_Lukács	Georg_Wilhelm_Friedrich_Hegel	1
György_Lukács	Georges_Sorel	1
György_Lukács	Immanuel_Kant	1
György_Lukács	Johann_Wolfgang_von_Goethe	1
György_Lukács	Karl_Mannheim	1
György_Lukács	Karl_Marx	1
György_Lukács	Leo_Tolstoy	2
György_Lukács	Martin_Heidegger	1
György_Lukács	Max_Weber	2
György_Lukács	Plato	1
György_Lukács	Søren_Kierkegaard	1
György_Lukács	Vladimir_Lenin	2
György_Lukács	Walter_Benjamin	1
György_Lukács	Wilhelm_Dilthey	1
Géraud_de_Cordemoy	Arnold_Geulincx	1
Géraud_de_Cordemoy	George_Boas	1
Géraud_de_Cordemoy	Jacques_Rohault	1
Géraud_de_Cordemoy	Louis_de_La_Forge	1
Géraud_de_Cordemoy	Pierre_Gassendi	1
Géraud_de_Cordemoy	René_Descartes	2
Géraud_de_Cordemoy	Voltaire	1
Gārgī_Vāchaknavī	Maitreyi	1
Gārgī_Vāchaknavī	Uddālaka_Āruṇi	1
Gārgī_Vāchaknavī	Yajnavalkya	6
H._A._Prichard	H._H._Price	2
H._A._Prichard	John_Cook_Wilson	1
H._H._Price	H._A._Prichard	2
H._Richard_Niebuhr	Ernst_Troeltsch	2
H._Richard_Niebuhr	Georg_Wilhelm_Friedrich_Hegel	1
H._Richard_Niebuhr	George_Herbert_Mead	1
H._Richard_Niebuhr	Jonathan_Edwards_(theologian)	1
H._Richard_Niebuhr	Josiah_Royce	1
H._Richard_Niebuhr	Karl_Barth	2
H._Richard_Niebuhr	Paul_Tillich	3
H._Richard_Niebuhr	Reinhold_Niebuhr	2
H._Richard_Niebuhr	Søren_Kierkegaard	1
Hadi_Sabzavari	Avicenna	2
Hadi_Sabzavari	Ibn_Arabi	1
Hadi_Sabzavari	Mulla_Sadra	7
Hadi_Sabzavari	Nasir_al-Din_al-Tusi	1
Hajime_Tanabe	Baruch_Spinoza	1
Hajime_Tanabe	Confucius	1
Hajime_Tanabe	Edmund_Husserl	2
Hajime_Tanabe	Ernst_Mach	1
Hajime_Tanabe	Friedrich_Nietzsche	1
Hajime_Tanabe	Georg_Wilhelm_Friedrich_Hegel	1
Hajime_Tanabe	Guifeng_Zongmi	1
Hajime_Tanabe	Henri_Poincaré	3
Hajime_Tanabe	Immanuel_Kant	1
